ID,BedrijfskenmerkenSBI2008,Perioden,Ziekteverzuimpercentage_1
4690,426600 ,2010KW01,6.2
4691,426600 ,2010KW02,5.4
4692,426600 ,2010KW03,5.2
4693,426600 ,2010KW04,5.8
4694,426600 ,2010JJ00,5.7
4695,426600 ,2011KW01,6.2
4696,426600 ,2011KW02,5.4
4697,426600 ,2011KW03,5.3
4698,426600 ,2011KW04,5.7
4699,426600 ,2011JJ00,5.7
4700,426600 ,2012KW01,6.0
4701,426600 ,2012KW02,5.3
4702,426600 ,2012KW03,4.9
4703,426600 ,2012KW04,5.4
4704,426600 ,2012JJ00,5.4
4705,426600 ,2013KW01,6.1
4706,426600 ,2013KW02,5.2
4707,426600 ,2013KW03,5.0
4708,426600 ,2013KW04,5.4
4709,426600 ,2013JJ00,5.4
4710,426600 ,2014KW01,5.7
4711,426600 ,2014KW02,5.3
4712,426600 ,2014KW03,5.1
4713,426600 ,2014KW04,5.7
4714,426600 ,2014JJ00,5.4
4715,426600 ,2015KW01,6.0
4716,426600 ,2015KW02,5.2
4717,426600 ,2015KW03,5.1
4718,426600 ,2015KW04,5.4
4719,426600 ,2015JJ00,5.4
4720,426600 ,2016KW01,6.2
4721,426600 ,2016KW02,5.4
4722,426600 ,2016KW03,5.0
4723,426600 ,2016KW04,5.8
4724,426600 ,2016JJ00,5.6
4725,426600 ,2017KW01,6.1
4726,426600 ,2017KW02,5.5
4727,426600 ,2017KW03,5.3
4728,426600 ,2017KW04,6.0
4729,426600 ,2017JJ00,5.7
4730,426600 ,2018KW01,6.8
4731,426600 ,2018KW02,6.1
4732,426600 ,2018KW03,5.6
4733,426600 ,2018KW04,6.0
4734,426600 ,2018JJ00,6.1
4735,426600 ,2019KW01,6.6
4736,426600 ,2019KW02,6.2
4737,426600 ,2019KW03,5.8
4738,426600 ,2019KW04,6.2
4739,426600 ,2019JJ00,6.1
4740,426600 ,2020KW01,7.1
4741,426600 ,2020KW02,6.4
4742,426600 ,2020KW03,6.1
4743,426600 ,2020KW04,6.9
4744,426600 ,2020JJ00,6.7
4745,426600 ,2021KW01,7.0
4746,426600 ,2021KW02,6.8
4747,426600 ,2021KW03,6.5
4748,426600 ,2021KW04,7.7
4749,426600 ,2021JJ00,7.0
4750,426600 ,2022KW01,9.3
4751,426600 ,2022KW02,7.7
4752,426600 ,2022KW03,7.4
4753,426600 ,2022KW04,8.4
4754,426600 ,2022JJ00,8.2
4755,426600 ,2023KW01,8.6
4756,426600 ,2023KW02,7.4
4757,426600 ,2023KW03,7.1
4758,426600 ,2023KW04,8.2
4759,426600 ,2023JJ00,7.8
4760,428100 ,1996KW01,4.4
4761,428100 ,1996KW02,4.3
4762,428100 ,1996KW03,2.6
4763,428100 ,1996KW04,3.8
4764,428100 ,1996JJ00,3.8
4765,428100 ,1997KW01,3.7
4766,428100 ,1997KW02,3.5
4767,428100 ,1997KW03,3.3
4768,428100 ,1997KW04,3.9
4769,428100 ,1997JJ00,3.6
4770,428100 ,1998KW01,3.7
4771,428100 ,1998KW02,3.5
4772,428100 ,1998KW03,3.2
4773,428100 ,1998KW04,4.5
4774,428100 ,1998JJ00,3.7
4775,428100 ,1999KW01,5.1
4776,428100 ,1999KW02,3.7
4777,428100 ,1999KW03,3.9
4778,428100 ,1999KW04,4.7
4779,428100 ,1999JJ00,4.4
4780,428100 ,2000KW01,4.6
4781,428100 ,2000KW02,4.5
4782,428100 ,2000KW03,4.5
4783,428100 ,2000KW04,4.9
4784,428100 ,2000JJ00,4.6
4785,428100 ,2001KW01,4.2
4786,428100 ,2001KW02,4.0
4787,428100 ,2001KW03,3.8
4788,428100 ,2001KW04,4.6
4789,428100 ,2001JJ00,4.2
4790,428100 ,2002KW01,4.6
4791,428100 ,2002KW02,4.1
4792,428100 ,2002KW03,3.9
4793,428100 ,2002KW04,4.3
4794,428100 ,2002JJ00,4.2
4795,428100 ,2003KW01,4.2
4796,428100 ,2003KW02,3.7
4797,428100 ,2003KW03,3.3
4798,428100 ,2003KW04,3.7
4799,428100 ,2003JJ00,3.7
4800,428100 ,2004KW01,
4801,428100 ,2004KW02,
4802,428100 ,2004KW03,
4803,428100 ,2004KW04,
4804,428100 ,2004JJ00,
4805,428100 ,2005KW01,
4806,428100 ,2005KW02,
4807,428100 ,2005KW03,
4808,428100 ,2005KW04,
4809,428100 ,2005JJ00,
4810,428100 ,2006KW01,
4811,428100 ,2006KW02,
4812,428100 ,2006KW03,
4813,428100 ,2006KW04,
4814,428100 ,2006JJ00,
4815,428100 ,2007KW01,
4816,428100 ,2007KW02,
4817,428100 ,2007KW03,
4818,428100 ,2007KW04,
4819,428100 ,2007JJ00,
4820,428100 ,2008KW01,4.3
4821,428100 ,2008KW02,3.7
4822,428100 ,2008KW03,3.3
4823,428100 ,2008KW04,3.6
4824,428100 ,2008JJ00,3.7
4825,428100 ,2009KW01,3.9
4826,428100 ,2009KW02,3.6
4827,428100 ,2009KW03,3.4
4828,428100 ,2009KW04,3.8
4829,428100 ,2009JJ00,3.7
4830,428100 ,2010KW01,3.8
4831,428100 ,2010KW02,3.2
4832,428100 ,2010KW03,3.2
4833,428100 ,2010KW04,3.6
4834,428100 ,2010JJ00,3.5
4835,428100 ,2011KW01,3.7
4836,428100 ,2011KW02,3.5
4837,428100 ,2011KW03,3.6
4838,428100 ,2011KW04,3.5
4839,428100 ,2011JJ00,3.6
4840,428100 ,2012KW01,3.6
4841,428100 ,2012KW02,3.3
4842,428100 ,2012KW03,3.4
4843,428100 ,2012KW04,3.5
4844,428100 ,2012JJ00,3.5
4845,428100 ,2013KW01,3.7
4846,428100 ,2013KW02,3.2
4847,428100 ,2013KW03,3.3
4848,428100 ,2013KW04,3.5
4849,428100 ,2013JJ00,3.4
4850,428100 ,2014KW01,3.5
4851,428100 ,2014KW02,3.1
4852,428100 ,2014KW03,3.1
4853,428100 ,2014KW04,3.3
4854,428100 ,2014JJ00,3.2
4855,428100 ,2015KW01,3.5
4856,428100 ,2015KW02,3.2
4857,428100 ,2015KW03,2.9
4858,428100 ,2015KW04,3.1
4859,428100 ,2015JJ00,3.2
4860,428100 ,2016KW01,3.3
4861,428100 ,2016KW02,3.1
4862,428100 ,2016KW03,3.1
4863,428100 ,2016KW04,3.1
4864,428100 ,2016JJ00,3.1
4865,428100 ,2017KW01,3.5
4866,428100 ,2017KW02,2.8
4867,428100 ,2017KW03,2.8
4868,428100 ,2017KW04,3.2
4869,428100 ,2017JJ00,3.1
4870,428100 ,2018KW01,3.9
4871,428100 ,2018KW02,3.1
4872,428100 ,2018KW03,2.9
4873,428100 ,2018KW04,3.3
4874,428100 ,2018JJ00,3.3
4875,428100 ,2019KW01,4.1
4876,428100 ,2019KW02,3.2
4877,428100 ,2019KW03,3.1
4878,428100 ,2019KW04,3.6
4879,428100 ,2019JJ00,3.6
4880,428100 ,2020KW01,4.2
4881,428100 ,2020KW02,3.6
4882,428100 ,2020KW03,3.6
4883,428100 ,2020KW04,4.2
4884,428100 ,2020JJ00,3.9
4885,428100 ,2021KW01,4.0
4886,428100 ,2021KW02,3.7
4887,428100 ,2021KW03,4.1
4888,428100 ,2021KW04,4.8
4889,428100 ,2021JJ00,4.2
4890,428100 ,2022KW01,5.6
4891,428100 ,2022KW02,5.1
4892,428100 ,2022KW03,4.8
4893,428100 ,2022KW04,5.2
4894,428100 ,2022JJ00,5.2
4895,428100 ,2023KW01,5.3
4896,428100 ,2023KW02,4.5
4897,428100 ,2023KW03,4.1
4898,428100 ,2023KW04,4.6
4899,428100 ,2023JJ00,4.6
4900,435500 ,1996KW01,4.9
4901,435500 ,1996KW02,4.9
4902,435500 ,1996KW03,3.0
4903,435500 ,1996KW04,3.9
4904,435500 ,1996JJ00,4.2
4905,435500 ,1997KW01,4.1
4906,435500 ,1997KW02,3.5
4907,435500 ,1997KW03,3.5
4908,435500 ,1997KW04,4.2
4909,435500 ,1997JJ00,3.8
4910,435500 ,1998KW01,4.1
4911,435500 ,1998KW02,3.9
4912,435500 ,1998KW03,3.5
4913,435500 ,1998KW04,4.6
4914,435500 ,1998JJ00,4.0
4915,435500 ,1999KW01,5.1
4916,435500 ,1999KW02,3.9
4917,435500 ,1999KW03,4.6
4918,435500 ,1999KW04,4.8
4919,435500 ,1999JJ00,4.6
4920,435500 ,2000KW01,4.7
4921,435500 ,2000KW02,4.2
4922,435500 ,2000KW03,4.2
4923,435500 ,2000KW04,5.0
4924,435500 ,2000JJ00,4.5
4925,435500 ,2001KW01,4.7
4926,435500 ,2001KW02,5.1
4927,435500 ,2001KW03,4.1
4928,435500 ,2001KW04,5.3
4929,435500 ,2001JJ00,4.8
4930,435500 ,2002KW01,4.9
4931,435500 ,2002KW02,4.9
4932,435500 ,2002KW03,4.1
4933,435500 ,2002KW04,4.1
4934,435500 ,2002JJ00,4.5
4935,435500 ,2003KW01,4.9
4936,435500 ,2003KW02,4.1
4937,435500 ,2003KW03,3.8
4938,435500 ,2003KW04,4.0
4939,435500 ,2003JJ00,4.2
4940,435500 ,2004KW01,
4941,435500 ,2004KW02,
4942,435500 ,2004KW03,
4943,435500 ,2004KW04,
4944,435500 ,2004JJ00,
4945,435500 ,2005KW01,
4946,435500 ,2005KW02,
4947,435500 ,2005KW03,
4948,435500 ,2005KW04,
4949,435500 ,2005JJ00,
4950,435500 ,2006KW01,
4951,435500 ,2006KW02,
4952,435500 ,2006KW03,
4953,435500 ,2006KW04,
4954,435500 ,2006JJ00,
4955,435500 ,2007KW01,
4956,435500 ,2007KW02,
4957,435500 ,2007KW03,
4958,435500 ,2007KW04,
4959,435500 ,2007JJ00,
4960,435500 ,2008KW01,3.6
4961,435500 ,2008KW02,3.4
4962,435500 ,2008KW03,3.1
4963,435500 ,2008KW04,3.9
4964,435500 ,2008JJ00,3.5
4965,435500 ,2009KW01,4.5
4966,435500 ,2009KW02,3.2
4967,435500 ,2009KW03,3.2
4968,435500 ,2009KW04,3.6
4969,435500 ,2009JJ00,3.6
4970,435500 ,2010KW01,3.6
4971,435500 ,2010KW02,3.2
4972,435500 ,2010KW03,3.1
4973,435500 ,2010KW04,3.4
4974,435500 ,2010JJ00,3.3
4975,435500 ,2011KW01,3.6
4976,435500 ,2011KW02,3.8
4977,435500 ,2011KW03,3.3
4978,435500 ,2011KW04,3.5
4979,435500 ,2011JJ00,3.5
4980,435500 ,2012KW01,3.5
4981,435500 ,2012KW02,3.6
4982,435500 ,2012KW03,3.2
4983,435500 ,2012KW04,3.6
4984,435500 ,2012JJ00,3.5
4985,435500 ,2013KW01,3.9
4986,435500 ,2013KW02,3.3
4987,435500 ,2013KW03,3.2
4988,435500 ,2013KW04,3.3
4989,435500 ,2013JJ00,3.4
4990,435500 ,2014KW01,3.5
4991,435500 ,2014KW02,2.8
4992,435500 ,2014KW03,2.9
4993,435500 ,2014KW04,3.2
4994,435500 ,2014JJ00,3.1
4995,435500 ,2015KW01,3.7
4996,435500 ,2015KW02,3.2
4997,435500 ,2015KW03,2.7
4998,435500 ,2015KW04,3.3
4999,435500 ,2015JJ00,3.2
5000,435500 ,2016KW01,3.9
5001,435500 ,2016KW02,3.3
5002,435500 ,2016KW03,2.9
5003,435500 ,2016KW04,3.4
5004,435500 ,2016JJ00,3.4
5005,435500 ,2017KW01,3.9
5006,435500 ,2017KW02,3.4
5007,435500 ,2017KW03,3.2
5008,435500 ,2017KW04,3.7
5009,435500 ,2017JJ00,3.5
5010,435500 ,2018KW01,3.9
5011,435500 ,2018KW02,3.5
5012,435500 ,2018KW03,3.2
5013,435500 ,2018KW04,3.4
5014,435500 ,2018JJ00,3.5
5015,435500 ,2019KW01,4.0
5016,435500 ,2019KW02,3.8
5017,435500 ,2019KW03,3.6
5018,435500 ,2019KW04,3.9
5019,435500 ,2019JJ00,3.8
5020,435500 ,2020KW01,4.3
5021,435500 ,2020KW02,3.8
5022,435500 ,2020KW03,4.5
5023,435500 ,2020KW04,4.9
5024,435500 ,2020JJ00,4.4
5025,435500 ,2021KW01,4.6
5026,435500 ,2021KW02,4.3
5027,435500 ,2021KW03,4.8
5028,435500 ,2021KW04,5.0
5029,435500 ,2021JJ00,4.7
5030,435500 ,2022KW01,6.7
5031,435500 ,2022KW02,5.6
5032,435500 ,2022KW03,4.6
5033,435500 ,2022KW04,4.7
5034,435500 ,2022JJ00,5.4
5035,435500 ,2023KW01,5.9
5036,435500 ,2023KW02,5.0
5037,435500 ,2023KW03,4.3
5038,435500 ,2023KW04,4.8
5039,435500 ,2023JJ00,5.0
5040,WP19078,1996KW01,4.1
5041,WP19078,1996KW02,3.3
5042,WP19078,1996KW03,2.2
5043,WP19078,1996KW04,1.7
5044,WP19078,1996JJ00,2.8
5045,WP19078,1997KW01,2.5
5046,WP19078,1997KW02,2.7
5047,WP19078,1997KW03,2.2
5048,WP19078,1997KW04,2.9
5049,WP19078,1997JJ00,2.6
5050,WP19078,1998KW01,2.6
5051,WP19078,1998KW02,2.4
5052,WP19078,1998KW03,2.2
5053,WP19078,1998KW04,2.6
5054,WP19078,1998JJ00,2.4
5055,WP19078,1999KW01,2.9
5056,WP19078,1999KW02,2.6
5057,WP19078,1999KW03,3.2
5058,WP19078,1999KW04,3.0
5059,WP19078,1999JJ00,2.9
5060,WP19078,2000KW01,3.1
5061,WP19078,2000KW02,2.8
5062,WP19078,2000KW03,2.9
5063,WP19078,2000KW04,2.8
5064,WP19078,2000JJ00,2.9
5065,WP19078,2001KW01,2.6
5066,WP19078,2001KW02,2.8
5067,WP19078,2001KW03,3.2
5068,WP19078,2001KW04,3.0
5069,WP19078,2001JJ00,2.9
5070,WP19078,2002KW01,2.3
5071,WP19078,2002KW02,3.2
5072,WP19078,2002KW03,2.8
5073,WP19078,2002KW04,2.8
5074,WP19078,2002JJ00,2.8
5075,WP19078,2003KW01,
5076,WP19078,2003KW02,
5077,WP19078,2003KW03,
5078,WP19078,2003KW04,
5079,WP19078,2003JJ00,
5080,WP19078,2004KW01,
5081,WP19078,2004KW02,
5082,WP19078,2004KW03,
5083,WP19078,2004KW04,
5084,WP19078,2004JJ00,
5085,WP19078,2005KW01,
5086,WP19078,2005KW02,
5087,WP19078,2005KW03,
5088,WP19078,2005KW04,
5089,WP19078,2005JJ00,
5090,WP19078,2006KW01,
5091,WP19078,2006KW02,
5092,WP19078,2006KW03,
5093,WP19078,2006KW04,
5094,WP19078,2006JJ00,
5095,WP19078,2007KW01,
5096,WP19078,2007KW02,
5097,WP19078,2007KW03,
5098,WP19078,2007KW04,
5099,WP19078,2007JJ00,
5100,WP19078,2008KW01,1.6
5101,WP19078,2008KW02,1.5
5102,WP19078,2008KW03,1.6
5103,WP19078,2008KW04,1.9
5104,WP19078,2008JJ00,1.7
5105,WP19078,2009KW01,1.7
5106,WP19078,2009KW02,1.7
5107,WP19078,2009KW03,1.6
5108,WP19078,2009KW04,1.9
5109,WP19078,2009JJ00,1.7
5110,WP19078,2010KW01,1.8
5111,WP19078,2010KW02,1.8
5112,WP19078,2010KW03,1.8
5113,WP19078,2010KW04,2.0
5114,WP19078,2010JJ00,1.9
5115,WP19078,2011KW01,2.0
5116,WP19078,2011KW02,1.9
5117,WP19078,2011KW03,1.9
5118,WP19078,2011KW04,1.9
5119,WP19078,2011JJ00,1.9
5120,WP19078,2012KW01,1.9
5121,WP19078,2012KW02,1.8
5122,WP19078,2012KW03,1.6
5123,WP19078,2012KW04,1.8
5124,WP19078,2012JJ00,1.8
5125,WP19078,2013KW01,1.8
5126,WP19078,2013KW02,1.5
5127,WP19078,2013KW03,1.6
5128,WP19078,2013KW04,1.7
5129,WP19078,2013JJ00,1.6
5130,WP19078,2014KW01,1.7
5131,WP19078,2014KW02,1.5
5132,WP19078,2014KW03,1.6
5133,WP19078,2014KW04,1.7
5134,WP19078,2014JJ00,1.6
5135,WP19078,2015KW01,1.7
5136,WP19078,2015KW02,1.5
5137,WP19078,2015KW03,1.6
5138,WP19078,2015KW04,1.6
5139,WP19078,2015JJ00,1.6
5140,WP19078,2016KW01,1.7
5141,WP19078,2016KW02,1.6
5142,WP19078,2016KW03,1.6
5143,WP19078,2016KW04,1.6
5144,WP19078,2016JJ00,1.6
5145,WP19078,2017KW01,1.7
5146,WP19078,2017KW02,1.6
5147,WP19078,2017KW03,1.4
5148,WP19078,2017KW04,1.7
5149,WP19078,2017JJ00,1.6
5150,WP19078,2018KW01,1.8
5151,WP19078,2018KW02,1.5
5152,WP19078,2018KW03,1.4
5153,WP19078,2018KW04,1.5
5154,WP19078,2018JJ00,1.5
5155,WP19078,2019KW01,1.8
5156,WP19078,2019KW02,1.7
5157,WP19078,2019KW03,1.6
5158,WP19078,2019KW04,1.8
5159,WP19078,2019JJ00,1.7
5160,WP19078,2020KW01,2.4
5161,WP19078,2020KW02,2.3
5162,WP19078,2020KW03,3.0
5163,WP19078,2020KW04,3.3
5164,WP19078,2020JJ00,2.8
5165,WP19078,2021KW01,3.4
5166,WP19078,2021KW02,2.8
5167,WP19078,2021KW03,3.2
5168,WP19078,2021KW04,3.4
5169,WP19078,2021JJ00,3.2
5170,WP19078,2022KW01,4.3
5171,WP19078,2022KW02,3.7
5172,WP19078,2022KW03,2.8
5173,WP19078,2022KW04,3.1
5174,WP19078,2022JJ00,3.5
5175,WP19078,2023KW01,3.5
5176,WP19078,2023KW02,3.0
5177,WP19078,2023KW03,2.6
5178,WP19078,2023KW04,2.7
5179,WP19078,2023JJ00,3.0
5180,WP19091,1996KW01,4.4
5181,WP19091,1996KW02,3.8
5182,WP19091,1996KW03,3.5
5183,WP19091,1996KW04,4.1
5184,WP19091,1996JJ00,4.0
5185,WP19091,1997KW01,4.4
5186,WP19091,1997KW02,3.9
5187,WP19091,1997KW03,3.7
5188,WP19091,1997KW04,4.3
5189,WP19091,1997JJ00,4.1
5190,WP19091,1998KW01,4.4
5191,WP19091,1998KW02,4.2
5192,WP19091,1998KW03,4.0
5193,WP19091,1998KW04,4.6
5194,WP19091,1998JJ00,4.3
5195,WP19091,1999KW01,5.0
5196,WP19091,1999KW02,4.3
5197,WP19091,1999KW03,4.0
5198,WP19091,1999KW04,4.7
5199,WP19091,1999JJ00,4.5
5200,WP19091,2000KW01,4.9
5201,WP19091,2000KW02,4.5
5202,WP19091,2000KW03,4.3
5203,WP19091,2000KW04,4.8
5204,WP19091,2000JJ00,4.6
5205,WP19091,2001KW01,5.0
5206,WP19091,2001KW02,4.7
5207,WP19091,2001KW03,4.4
5208,WP19091,2001KW04,4.8
5209,WP19091,2001JJ00,4.7
5210,WP19091,2002KW01,4.9
5211,WP19091,2002KW02,4.4
5212,WP19091,2002KW03,4.1
5213,WP19091,2002KW04,4.7
5214,WP19091,2002JJ00,4.5
5215,WP19091,2003KW01,4.5
5216,WP19091,2003KW02,3.9
5217,WP19091,2003KW03,3.6
5218,WP19091,2003KW04,4.2
5219,WP19091,2003JJ00,4.0
5220,WP19091,2004KW01,4.3
5221,WP19091,2004KW02,3.8
5222,WP19091,2004KW03,3.6
5223,WP19091,2004KW04,4.1
5224,WP19091,2004JJ00,3.9
5225,WP19091,2005KW01,4.2
5226,WP19091,2005KW02,3.7
5227,WP19091,2005KW03,3.5
5228,WP19091,2005KW04,4.0
5229,WP19091,2005JJ00,3.8
5230,WP19091,2006KW01,4.1
5231,WP19091,2006KW02,4.1
5232,WP19091,2006KW03,4.1
5233,WP19091,2006KW04,4.1
5234,WP19091,2006JJ00,4.1
5235,WP19091,2007KW01,4.4
5236,WP19091,2007KW02,4.0
5237,WP19091,2007KW03,3.7
5238,WP19091,2007KW04,4.2
5239,WP19091,2007JJ00,4.1
5240,WP19091,2008KW01,4.1
5241,WP19091,2008KW02,3.5
5242,WP19091,2008KW03,3.3
5243,WP19091,2008KW04,3.7
5244,WP19091,2008JJ00,3.6
5245,WP19091,2009KW01,3.8
5246,WP19091,2009KW02,3.5
5247,WP19091,2009KW03,3.4
5248,WP19091,2009KW04,3.9
5249,WP19091,2009JJ00,3.7
5250,WP19091,2010KW01,3.7
5251,WP19091,2010KW02,3.5
5252,WP19091,2010KW03,3.4
5253,WP19091,2010KW04,3.8
5254,WP19091,2010JJ00,3.6
5255,WP19091,2011KW01,3.8
5256,WP19091,2011KW02,3.5
5257,WP19091,2011KW03,3.3
5258,WP19091,2011KW04,3.6
5259,WP19091,2011JJ00,3.6
5260,WP19091,2012KW01,3.6
5261,WP19091,2012KW02,3.3
5262,WP19091,2012KW03,3.2
5263,WP19091,2012KW04,3.5
5264,WP19091,2012JJ00,3.4
5265,WP19091,2013KW01,3.8
5266,WP19091,2013KW02,3.2
5267,WP19091,2013KW03,3.1
5268,WP19091,2013KW04,3.3
5269,WP19091,2013JJ00,3.4
5270,WP19091,2014KW01,3.4
5271,WP19091,2014KW02,3.2
5272,WP19091,2014KW03,3.1
5273,WP19091,2014KW04,3.4
5274,WP19091,2014JJ00,3.3
5275,WP19091,2015KW01,3.7
5276,WP19091,2015KW02,3.2
5277,WP19091,2015KW03,3.0
5278,WP19091,2015KW04,3.3
5279,WP19091,2015JJ00,3.3
5280,WP19091,2016KW01,3.6
5281,WP19091,2016KW02,3.2
5282,WP19091,2016KW03,3.0
5283,WP19091,2016KW04,3.4
5284,WP19091,2016JJ00,3.3
5285,WP19091,2017KW01,3.6
5286,WP19091,2017KW02,3.3
5287,WP19091,2017KW03,3.1
5288,WP19091,2017KW04,3.5
5289,WP19091,2017JJ00,3.4
5290,WP19091,2018KW01,4.0
5291,WP19091,2018KW02,3.4
5292,WP19091,2018KW03,3.3
5293,WP19091,2018KW04,3.6
5294,WP19091,2018JJ00,3.6
5295,WP19091,2019KW01,4.0
5296,WP19091,2019KW02,3.8
5297,WP19091,2019KW03,3.6
5298,WP19091,2019KW04,4.0
5299,WP19091,2019JJ00,3.8
5300,WP19091,2020KW01,4.5
5301,WP19091,2020KW02,4.2
5302,WP19091,2020KW03,4.1
5303,WP19091,2020KW04,4.5
5304,WP19091,2020JJ00,4.4
5305,WP19091,2021KW01,4.3
5306,WP19091,2021KW02,4.3
5307,WP19091,2021KW03,4.2
5308,WP19091,2021KW04,4.9
5309,WP19091,2021JJ00,4.4
5310,WP19091,2022KW01,5.7
5311,WP19091,2022KW02,4.9
5312,WP19091,2022KW03,4.5
5313,WP19091,2022KW04,5.0
5314,WP19091,2022JJ00,5.0
5315,WP19091,2023KW01,5.0
5316,WP19091,2023KW02,4.5
5317,WP19091,2023KW03,4.3
5318,WP19091,2023KW04,4.8
5319,WP19091,2023JJ00,4.7
5320,WP19098,1996KW01,6.6
5321,WP19098,1996KW02,5.5
5322,WP19098,1996KW03,5.2
5323,WP19098,1996KW04,5.8
5324,WP19098,1996JJ00,5.8
5325,WP19098,1997KW01,6.6
5326,WP19098,1997KW02,5.6
5327,WP19098,1997KW03,5.3
5328,WP19098,1997KW04,6.2
5329,WP19098,1997JJ00,5.9
5330,WP19098,1998KW01,6.9
5331,WP19098,1998KW02,6.5
5332,WP19098,1998KW03,5.9
5333,WP19098,1998KW04,6.9
5334,WP19098,1998JJ00,6.5
5335,WP19098,1999KW01,7.6
5336,WP19098,1999KW02,6.5
5337,WP19098,1999KW03,6.3
5338,WP19098,1999KW04,7.3
5339,WP19098,1999JJ00,6.9
5340,WP19098,2000KW01,7.8
5341,WP19098,2000KW02,6.9
5342,WP19098,2000KW03,6.6
5343,WP19098,2000KW04,7.6
5344,WP19098,2000JJ00,7.2
5345,WP19098,2001KW01,7.8
5346,WP19098,2001KW02,7.1
5347,WP19098,2001KW03,6.6
5348,WP19098,2001KW04,7.1
5349,WP19098,2001JJ00,7.1
5350,WP19098,2002KW01,7.5
5351,WP19098,2002KW02,6.5
5352,WP19098,2002KW03,6.0
5353,WP19098,2002KW04,6.5
5354,WP19098,2002JJ00,6.6
5355,WP19098,2003KW01,6.6
5356,WP19098,2003KW02,5.9
5357,WP19098,2003KW03,5.1
5358,WP19098,2003KW04,6.1
5359,WP19098,2003JJ00,5.9
5360,WP19098,2004KW01,5.8
5361,WP19098,2004KW02,4.9
5362,WP19098,2004KW03,4.5
5363,WP19098,2004KW04,5.3
5364,WP19098,2004JJ00,5.1
5365,WP19098,2005KW01,5.9
5366,WP19098,2005KW02,5.0
5367,WP19098,2005KW03,4.6
5368,WP19098,2005KW04,5.4
5369,WP19098,2005JJ00,5.2
5370,WP19098,2006KW01,5.8
5371,WP19098,2006KW02,4.9
5372,WP19098,2006KW03,4.5
5373,WP19098,2006KW04,5.3
5374,WP19098,2006JJ00,5.1
5375,WP19098,2007KW01,5.8
5376,WP19098,2007KW02,4.9
5377,WP19098,2007KW03,4.5
5378,WP19098,2007KW04,5.3
5379,WP19098,2007JJ00,5.1
5380,WP19098,2008KW01,5.6
5381,WP19098,2008KW02,4.9
5382,WP19098,2008KW03,4.4
5383,WP19098,2008KW04,5.2
5384,WP19098,2008JJ00,5.0
5385,WP19098,2009KW01,5.5
5386,WP19098,2009KW02,4.6
5387,WP19098,2009KW03,4.4
5388,WP19098,2009KW04,5.2
5389,WP19098,2009JJ00,4.9
5390,WP19098,2010KW01,5.3
5391,WP19098,2010KW02,4.8
5392,WP19098,2010KW03,4.5
5393,WP19098,2010KW04,5.2
5394,WP19098,2010JJ00,5.0
5395,WP19098,2011KW01,5.6
5396,WP19098,2011KW02,4.8
5397,WP19098,2011KW03,4.5
5398,WP19098,2011KW04,5.1
5399,WP19098,2011JJ00,5.0
5400,WP19098,2012KW01,5.3
5401,WP19098,2012KW02,4.7
5402,WP19098,2012KW03,4.4
5403,WP19098,2012KW04,5.0
5404,WP19098,2012JJ00,4.8
5405,WP19098,2013KW01,5.5
5406,WP19098,2013KW02,4.5
5407,WP19098,2013KW03,4.1
5408,WP19098,2013KW04,4.6
5409,WP19098,2013JJ00,4.7
5410,WP19098,2014KW01,4.8
5411,WP19098,2014KW02,4.4
5412,WP19098,2014KW03,4.2
5413,WP19098,2014KW04,4.8
5414,WP19098,2014JJ00,4.6
5415,WP19098,2015KW01,5.3
5416,WP19098,2015KW02,4.5
5417,WP19098,2015KW03,4.2
5418,WP19098,2015KW04,4.7
5419,WP19098,2015JJ00,4.7
5420,WP19098,2016KW01,5.3
5421,WP19098,2016KW02,4.5
5422,WP19098,2016KW03,4.2
5423,WP19098,2016KW04,5.0
5424,WP19098,2016JJ00,4.7
5425,WP19098,2017KW01,5.2
5426,WP19098,2017KW02,4.6
5427,WP19098,2017KW03,4.5
5428,WP19098,2017KW04,5.1
5429,WP19098,2017JJ00,4.8
5430,WP19098,2018KW01,5.9
5431,WP19098,2018KW02,4.9
5432,WP19098,2018KW03,4.7
5433,WP19098,2018KW04,5.2
5434,WP19098,2018JJ00,5.2
5435,WP19098,2019KW01,5.6
5436,WP19098,2019KW02,5.0
5437,WP19098,2019KW03,4.8
5438,WP19098,2019KW04,5.3
5439,WP19098,2019JJ00,5.2
5440,WP19098,2020KW01,6.0
5441,WP19098,2020KW02,5.1
5442,WP19098,2020KW03,4.8
5443,WP19098,2020KW04,5.5
5444,WP19098,2020JJ00,5.4
5445,WP19098,2021KW01,5.4
5446,WP19098,2021KW02,5.3
5447,WP19098,2021KW03,5.1
5448,WP19098,2021KW04,6.1
5449,WP19098,2021JJ00,5.5
5450,WP19098,2022KW01,7.0
5451,WP19098,2022KW02,6.0
5452,WP19098,2022KW03,5.7
5453,WP19098,2022KW04,6.4
5454,WP19098,2022JJ00,6.3
5455,WP19098,2023KW01,6.5
5456,WP19098,2023KW02,5.7
5457,WP19098,2023KW03,5.5
5458,WP19098,2023KW04,6.4
5459,WP19098,2023JJ00,6.0
